code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
002946,新乳业,0.695,23.17,23.01,25.31,22.0,23.01,55480548.0,64.98753,1328365445.0,79.897,12.783,1978047.613122,197804.762239
002945,华林证券,-10.0,15.93,15.93,16.8,15.93,17.7,94836979.0,35.12481,1530902147.0,83.842,9.894,4301100.0,430110.0
002943,宇晶股份,-10.006,41.73,44.35,46.11,41.73,46.37,8243641.0,32.97456,364163035.0,40.125,9.092,417300.0,104325.0
002942,新农股份,-9.992,33.87,36.13,36.94,33.87,37.63,9267598.0,30.89199,330738864.0,40.321,8.797,406440.0,101610.0
002941,新疆交建,-10.005,35.98,37.9,38.95,35.98,39.98,22698946.0,34.92146,844448619.0,85.667,11.244,2320710.0,233870.0
002940,昂利康,-6.898,41.57,43.58,44.15,41.5,44.65,4148271.0,18.43676,179162288.0,27.713,6.366,374130.0,93532.5
002939,长城证券,-9.977,15.7,15.8,16.97,15.7,17.44,96440179.0,31.0756,1548364339.0,0.0,2.99,4872346.40107,487234.64152
002938,鹏鼎控股,-4.572,24.42,24.8,25.48,24.1,25.59,18184158.0,7.86706,449976421.0,26.258,3.396,5644514.052672,564451.406244
002937,兴瑞科技,-7.496,32.7,35.94,38.8,32.6,35.35,23137243.0,50.29835,835344134.0,53.607,7.473,601680.0,150420.0
002936,郑州银行,-9.959,6.51,6.79,6.98,6.51,7.23,177015963.0,29.50266,1187596567.0,8.138,1.299,3855177.6669,390600.0
002935,天奥电子,-4.954,49.5,50.74,51.97,49.49,52.08,5190482.0,19.46187,263036898.0,42.805,4.723,528016.5,132016.5
002933,新兴装备,-5.99,51.48,53.0,54.13,51.36,54.76,5053044.0,17.2165,266487802.0,39.0,4.338,604117.8,151093.8
002932,明德生物,-7.498,45.89,48.0,48.66,45.89,49.61,2499679.0,15.01644,118665677.0,35.031,5.318,305559.239583,76389.811043
002931,锋龙股份,-9.979,34.1,36.5,36.68,34.09,37.88,5128490.0,23.08051,182811857.0,47.361,6.265,303080.8,75770.2
002930,宏川智慧,-9.521,26.61,28.38,28.99,26.59,29.41,12871298.0,21.15946,362893817.0,52.176,3.707,647416.56342,161868.63
002929,润建通信,-6.096,34.97,35.98,37.48,34.92,37.24,8553389.0,11.1661,309088089.0,24.117,3.016,771949.975459,267875.001381
002928,华夏航空,-6.919,19.64,20.5,20.88,19.64,21.1,7965194.0,5.85137,162180970.0,18.885,3.792,786582.0,267349.85352
002927,泰永长征,-10.0,36.9,39.7,40.45,36.9,41.0,8881570.0,17.28739,345958402.0,37.273,6.35,449958.6,189577.44
002926,华西证券,-10.0,11.88,12.27,12.95,11.88,13.2,116870556.0,6.5725999999999996,1446728937.0,24.245,1.704,3118500.0,2112439.150404
002925,盈趣科技,-5.681,52.13,53.66,54.99,51.9,55.27,5984084.0,3.5936,318536181.0,20.127,6.807,2390314.2835,868071.705345
002923,润都股份,-6.282,23.72,24.98,24.98,22.78,25.31,3053153.0,7.6305,74491381.0,19.603,3.367,284640.0,94909.65
002922,伊戈尔,-9.823,16.8,18.46,18.46,16.8,18.63,4942679.0,7.15097,87716680.0,21.266,2.5,221748.03,116119.84272
002921,联诚精密,-7.777,24.19,25.6,25.68,24.03,26.23,3213250.0,6.65614,80625391.0,30.62,2.9130000000000003,193520.0,116777.225
002920,德赛西威,-2.095,27.1,26.8,29.04,26.52,27.68,4702771.0,3.8437,130253442.0,19.781,3.827,1490500.0,331568.5
002919,名臣健康,-6.609,22.61,23.72,24.45,22.6,24.21,2984498.0,10.58808,70488078.0,28.62,3.367,184099.27963,63731.55313
002918,蒙娜丽莎,-6.244,19.22,19.7,20.17,19.19,20.5,4874488.0,6.12392,96163101.0,7.537,1.8519999999999999,454706.76,152986.395
002917,金奥博,-7.859,27.2,27.8,28.36,27.0,29.52,7871151.0,23.24616,217480178.0,36.757,4.817,307523.2,92099.2
002916,深南电路,4.496,118.29,110.22,123.8,109.07,113.2,7512656.0,9.14296,887041881.0,55.535,9.468,3345241.2,971973.954486
002915,中欣氟材,-7.4,22.65,24.1,24.16,22.51,24.46,3001155.0,8.85754,70864814.0,41.944,5.483,253680.0,76743.8625
002913,奥士康,-2.642,55.27,54.5,56.56,54.05,56.77,6131961.0,17.02708,339939643.0,35.429,3.862,818150.280678,199043.851
002912,中新赛克,-2.448,110.0,110.02,117.0,109.0,112.76,1774581.0,3.48898,201903391.0,42.802,9.425,1173920.0,559486.4
002911,佛燃股份,-7.12,17.35,18.25,18.28,17.33,18.68,5494514.0,2.0275,98258193.0,25.145,3.767,964660.0,470185.0
002910,庄园牧场,-3.748,13.61,14.16,14.89,13.6,14.14,16930300.0,22.84239,242253429.0,40.029,2.153,254969.74,100874.4619
002909,集泰股份,-9.675,11.11,12.01,12.14,11.08,12.3,7052046.0,9.37474,82780153.0,23.146,4.007,186648.0,83573.771787
002908,德生科技,-9.12,19.93,21.45,21.94,19.85,21.93,6633168.0,8.718630000000001,140104709.0,36.576,4.208,265746.62,151628.261116
002907,华森制药,-7.707,20.0,21.39,21.6,20.0,21.67,8563873.0,14.52489,179643586.0,65.488,9.957,800120.0,117920.0
002906,华阳集团,-4.627,11.13,11.49,11.98,11.12,11.67,6785462.0,3.35501,78294813.0,16.368,1.5390000000000001,526560.3,225102.745224
002905,金逸影视,-5.422,15.0,15.63,15.78,15.0,15.86,4554272.0,6.77719,70243694.0,9.434,2.097,403200.0,100800.0
002903,宇环数控,-8.161,20.03,21.03,21.28,19.8,21.81,10020459.0,15.18251,206685565.0,20.03,4.793,300450.0,132198.0
002902,铭普光磁,-7.929,24.5,25.82,26.35,24.5,26.61,6686408.0,9.45745,170520305.0,34.507,3.277,343000.0,173214.81625
002901,大博医疗,-7.394,33.19,34.85,35.0,33.15,35.84,3438200.0,8.57488,117919504.0,41.488,9.833,1334005.67,133079.2878
002900,哈三联,-4.972,13.38,13.8,14.17,13.3,14.08,6623057.0,5.55355,91129905.0,12.623,2.202,423610.8669,159567.43815
002899,英派斯,-6.564,15.23,16.1,16.1,15.21,16.3,4627539.0,5.83277,73040856.0,17.918,1.849,182760.0,120830.0987
002898,赛隆药业,-5.188,15.9,16.69,16.69,15.9,16.77,2904388.0,4.85376,47216539.0,32.044,3.9,254400.0,95142.34368
002897,意华股份,-7.268,22.71,23.66,24.21,22.7,24.49,9628721.0,14.29499,226101305.0,21.028,3.498,387596.112,152968.455552
002896,中大力德,-6.335,33.56,34.79,35.2,33.52,35.83,2023237.0,5.90726,69955573.0,37.289,4.654,268480.0,114943.0
002895,川恒股份,-6.748,13.68,14.35,14.54,13.67,14.67,11706748.0,13.14745,166585593.0,38.276,2.906,556889.544,121809.456
002893,华通热力,-8.227,15.17,16.16,16.25,15.15,16.53,3728300.0,5.81883,59108019.0,28.093,3.035,186560.66,97198.759204
002892,科力尔,2.888,39.9,37.92,40.6,37.2,38.78,3949611.0,14.997,153718081.0,43.846,5.515,333564.0,105080.64
002891,中宠股份,-0.873,39.72,40.07,40.38,39.19,40.07,591306.0,1.09793,23515237.0,45.136,5.419,397200.0,213918.081552
002890,弘宇股份,-6.494,20.16,21.21,21.37,20.09,21.56,2085299.0,5.27855,43607969.0,28.8,2.542,134406.72,79642.410624
002889,东方嘉盛,-6.273,26.0,27.0,27.37,25.98,27.74,4089204.0,10.99173,109406656.0,26.0,2.5700000000000003,359063.7154,96726.6404
002888,惠威科技,-6.965,19.1,19.95,20.37,19.09,20.53,4976992.0,13.98959,98739122.0,40.638,5.436,238131.924,67950.924
002887,绿茵生态,-6.673,20.0,20.99,21.0,20.0,21.43,3435228.0,6.69125,70760357.0,7.663,1.883,320000.0,102678.2
002886,沃特股份,-7.769,18.52,19.57,19.8,18.52,20.08,4807858.0,9.6915,92548886.0,31.39,3.399,217882.707,91875.892076
002885,京泉华,-6.54,23.15,24.12,24.65,23.02,24.77,6033800.0,13.37041,144362204.0,27.892,3.839,277800.0,104471.34315
002884,凌霄泵业,-4.747,24.48,24.21,25.8,24.21,25.7,2281220.0,3.56267,56905753.0,8.589,2.33,294810.799104,156748.201344
002883,中设股份,0.083,24.01,23.36,24.97,22.75,23.99,5807180.0,18.72216,138234679.0,22.867,5.053,208000.74288,74473.44968
002882,金龙羽,-5.778,10.6,11.01,11.12,10.58,11.25,7124053.0,8.5832,77516560.0,21.453,2.981,458874.0,87980.0
002881,美格智能,-6.422,20.4,21.2,21.96,20.01,21.8,7992876.0,17.62914,169710020.0,34.0,7.237,369931.56,92491.56
002880,卫光生物,-4.469,44.89,46.51,46.54,44.85,46.99,1108509.0,4.10559,50745282.0,27.372,3.856,484812.0,121203.0
002879,长缆科技,-5.704,15.54,16.04,16.38,15.54,16.48,8128860.0,6.42194,129340367.0,15.087,2.041,300089.27256,196704.552324
002878,元隆雅图,-1.153,28.3,28.36,29.37,27.9,28.63,1563884.0,4.28461,44864416.0,26.698,6.553,369050.1403,103295.1132
002877,智能自控,-6.992,15.83,16.69,17.37,15.8,17.02,7030265.0,13.53223,117136167.0,35.977,5.36,328960.064,82240.016
002876,三利谱,-1.652,45.24,45.03,47.0,44.5,46.0,1692990.0,3.09563,77700219.0,39.339,4.129,361920.0,247416.29328
002875,安奈儿,-10.0,21.96,22.8,23.01,21.96,24.4,8033703.0,20.66468,178700688.0,28.519,3.47,289950.90228,85372.794
002873,新天药业,-5.799,18.03,18.7,18.75,18.03,19.14,2846680.0,4.62163,52533653.0,16.827,3.138,211124.088,111055.269342
002872,天圣制药,-6.772,10.05,10.53,10.7,10.04,10.78,17264506.0,8.19658,180203480.0,7.672,0.991,319590.0,211683.749985
002871,伟隆股份,-8.436,23.77,25.3,25.58,23.58,25.96,8656770.0,29.95422,213351674.0,23.77,4.71,277495.734,68695.3
002870,香山股份,-10.004,25.64,26.89,26.89,25.64,28.49,6098235.0,15.19999,158505463.0,35.611,3.492,283757.88,102867.68
002869,金溢科技,-3.359,21.0,21.19,22.0,20.82,21.73,4642999.0,10.21466,98942936.0,24.706,2.512,247380.0,95453.9838
002868,绿康生化,-6.263,18.71,19.68,19.68,18.71,19.96,1803316.0,4.68881,34863723.0,23.987,3.095,224520.0,71958.66
002867,周大生,-1.523,30.4,30.87,30.87,30.3,30.87,2013572.0,1.23474,61442645.0,23.206,3.9699999999999998,1481401.12,495752.40192
002866,传艺科技,-4.708,13.36,13.5,14.36,13.28,14.02,13073606.0,16.21525,179879939.0,22.644,3.378,331027.92104,107715.52104
002865,钧达股份,-7.121,20.87,21.97,22.08,20.87,22.47,6745208.0,17.70396,145397895.0,34.213,2.939,253946.16,79514.7
002864,盘龙药业,-5.791,35.3,36.66,38.43,34.01,37.47,4324167.0,9.62375,159436016.0,54.308,5.158,305945.1,158610.8425
002863,今飞凯达,-6.276,6.87,7.16,7.26,6.74,7.33,8989636.0,4.83879,63436641.0,22.9,2.742,258689.85,127632.7836
002862,实丰文化,10.011,30.66,27.88,30.66,27.5,27.87,14738784.0,51.57027,432855261.0,51.966,4.355,245280.0,87626.28
002861,瀛通通讯,3.805,23.46,22.3,23.8,21.94,22.6,3134402.0,6.2383,71447383.0,30.868,2.8040000000000003,287850.4464,117873.65565
002860,星帅尔,-6.916,21.4,22.45,22.66,21.35,22.99,4864949.0,10.29428,107712764.0,16.984,3.624,249690.9628,101133.77422
002859,洁美科技,3.124,37.3,35.6,38.48,35.2,36.17,6340827.0,5.84611,234547213.0,47.215,6.422,964093.1,404564.20369
002858,力盛赛车,-4.229,16.76,17.18,17.67,16.76,17.5,2490311.0,4.03911,42788505.0,24.29,5.288,211712.32,103333.78
002857,三晖电气,-5.9,12.6,13.06,13.22,12.4,13.39,3141071.0,6.34839,40426880.0,28.636,3.6950000000000003,161280.0,62342.60634
002856,美芝股份,4.635,24.38,22.9,25.49,22.22,23.3,11081055.0,36.44125,266532168.0,54.178,4.463,296480.304,74134.704
002855,捷荣技术,-5.894,9.58,10.05,10.28,9.54,10.18,4119785.0,4.93987,40970008.0,41.652,1.888,240915.8282,79895.83485
002853,皮阿诺,-5.657,19.18,19.87,20.2,19.18,20.33,2377840.0,4.09755,46962091.0,28.627,3.016,297944.997,111302.96891
002852,道道全,-5.665,14.32,14.97,14.97,14.3,15.18,5490318.0,4.37819,80595897.0,11.933,1.975,413848.0,179575.15564
002851,麦格米特,0.311,28.99,28.78,30.92,28.33,28.9,6462798.0,3.80504,191629569.0,42.18,5.882,907305.259796,492390.410135
002850,科达利,-4.539,25.03,25.63,26.5,25.0,26.22,3743333.0,4.0295,95515746.0,20.185,2.329,525630.0,232524.026899
002849,威星智能,-5.953,15.64,16.32,16.49,15.6,16.63,3460614.0,6.01983,55886136.0,24.438,3.458,207084.6262,89909.5116
002848,高斯贝尔,-8.625,16.21,16.48,17.48,16.1,17.74,16945652.0,19.3339,282736361.0,173.369,4.181,270950.15,142076.35435
002847,盐津铺子,-3.834,24.83,24.97,26.0,24.82,25.82,4682700.0,12.98278,118964587.0,45.981,4.923,307892.0,89558.179854
002846,英联股份,-7.251,11.64,12.1,12.39,11.59,12.55,5658300.0,10.68969,68288945.0,48.5,4.13,226564.6848,61613.22048
002845,同兴达,-9.749,19.07,20.0,20.8,19.02,21.13,9478480.0,12.8419,189565844.0,24.766,3.626,386716.654976,140753.747744
002843,泰嘉股份,-4.746,14.05,14.16,14.42,13.92,14.75,6441214.0,7.66811,91254489.0,37.973,3.071,196700.0,118020.0
002842,翔鹭钨业,-9.385,19.31,20.5,20.85,19.31,21.31,5686123.0,7.91663,115884624.0,27.586,3.899,331409.806,138694.075
002841,视源股份,-1.205,72.95,73.0,76.0,72.0,73.84,2065358.0,3.1022,152582644.0,42.413,14.876,4784391.7553,485680.9658
002840,华统股份,2.761,20.1,19.2,20.56,18.4,19.56,13452247.0,9.16765,263149239.0,29.559,4.322,538680.1005,294939.51678
002839,张家港行,-9.935,6.89,7.28,7.35,6.89,7.65,117461416.0,13.76339,837952311.0,16.023,1.392,1245385.872185,588016.018421
002838,道恩股份,-2.551,20.63,21.0,21.0,20.16,21.17,3264930.0,4.33547,67105214.0,27.878,5.755,519876.0,155359.075428
002837,英维克,-4.477,19.63,19.9,20.56,19.61,20.55,5167242.0,7.54708,103388418.0,45.651,4.007,422069.172382,134400.28914
002836,新宏泽,-8.973,13.29,14.33,14.38,13.21,14.6,4614700.0,8.18674,64340257.0,44.3,5.16,212640.0,74913.072
002835,同为股份,-4.719,8.48,8.7,8.84,8.46,8.9,5487603.0,6.49596,47448649.0,94.222,2.841,186782.344752,71636.636768
002833,弘亚数控,-3.1,40.95,41.8,42.03,40.95,42.26,1431356.0,2.49039,59319177.0,23.4,4.818,553989.2085,235360.5345
002832,比音勒芬,-0.992,36.93,36.93,37.33,34.52,37.3,1177830.0,1.49096,43384553.0,21.852,4.343,669684.927,291740.7219
002831,裕同科技,-0.224,48.9,48.49,49.9,48.08,49.01,2023107.0,1.69338,99791213.0,20.99,3.682,1956048.9,584214.65211
002830,名雕股份,-7.911,15.25,16.21,16.25,15.25,16.56,3562028.0,8.94083,56530122.0,39.103,3.347,203343.5,60756.0
002829,星网宇达,-4.023,20.04,20.6,22.0,19.8,20.88,5195602.0,8.48528,108980857.0,48.878,3.738,321749.8152,122706.445044
002828,贝肯能源,-7.224,12.2,12.93,12.93,12.17,13.15,7303958.0,7.38465,92338853.0,20.333,2.593,249585.16,120666.967
002827,高争民爆,-6.569,15.36,16.02,16.1,15.35,16.44,4792700.0,7.58981,75527116.0,25.6,3.536,282624.0,96993.024
002826,易明医药,-8.078,11.38,12.08,12.23,11.38,12.38,4008267.0,3.04382,47457953.0,35.563,3.574,215901.36,149857.891884
002825,纳尔股份,-7.241,16.14,17.1,17.24,16.0,17.4,4079021.0,10.03698,68517255.0,36.682,3.643,226416.32622,65592.861546
002824,和胜股份,-4.554,10.69,11.02,11.19,10.32,11.2,3484212.0,4.71135,37720671.0,28.9,2.535,196293.0939,79056.350295
002823,凯中精密,-2.57,11.75,11.76,12.12,11.43,12.06,4415189.0,4.41726,52117962.0,22.17,2.612,342293.29435,117444.95595
002822,中装建设,-7.12,5.74,6.1,6.14,5.7,6.18,13176935.0,4.30534,78928326.0,21.259,1.611,344400.0,175678.44
002821,凯莱英,-1.47,87.82,87.99,90.95,87.0,89.13,1694749.0,1.40027,150465812.0,58.159,8.758,2026172.826534,1062884.441288
002820,桂发祥,-5.147,13.27,13.8,13.82,13.0,13.99,2540340.0,2.04757,34435849.0,18.431,2.5380000000000003,271769.6,164636.043796
002819,东方中科,-4.025,25.04,25.7,26.1,25.01,26.09,1138700.0,2.36999,29076989.0,124.391,6.286,303242.367728,120308.859176
002818,富森美,-4.656,23.55,24.54,24.59,23.55,24.7,2871712.0,3.26869,69454145.0,15.912,2.422,1047967.935,206899.03368
002817,黄山胶囊,-5.05,19.18,19.8,20.02,19.1,20.2,2013551.0,4.84726,39514799.0,35.519,2.425,166233.06,79673.72
002816,和科达,-2.235,19.25,19.5,19.53,18.82,19.69,2462000.0,4.29968,47331214.0,120.313,3.649,192500.0,110225.6078
002815,崇达技术,-0.561,17.71,17.4,18.18,17.22,17.81,15441588.0,7.03414,272223468.0,16.357,5.629,1472127.559518,388776.114958
002813,路畅科技,9.994,34.01,32.8,34.01,31.47,30.92,4816772.0,16.05591,159255606.0,170.05,6.534,408120.0,102030.0
002812,恩捷股份,-0.081,62.05,60.5,64.7,59.36,62.1,2414527.0,1.90026,150970381.0,53.957,8.162,2940350.39396,788427.000875
002811,亚泰国际,-7.639,16.08,17.3,17.34,16.06,17.41,3737700.0,8.306,62269465.0,26.8,2.123,289440.0,72360.0
002810,山东赫达,3.736,22.49,21.42,23.12,21.36,21.68,3623302.0,5.9019,80671731.0,46.4,3.6390000000000002,267774.936,138070.994828
002809,红墙股份,-4.348,17.6,18.02,18.29,17.6,18.4,2834882.0,4.66396,50987575.0,26.269,2.189,211200.0,106977.684
002808,恒久科技,4.889,15.66,14.63,15.97,14.33,14.93,9048936.0,10.33711,139960116.0,98.491,5.415,300672.0,137085.054534
002807,江阴银行,-8.973,6.29,6.7,6.7,6.24,6.91,56794605.0,7.90608,371013006.0,13.752,1.162,1111711.745282,451852.375024
002806,华锋股份,9.991,23.34,21.99,23.34,21.22,21.22,9519960.0,16.50146,217463474.0,111.143,3.418,411342.297468,134652.25275
002805,丰元股份,-4.055,16.8,17.33,17.38,16.61,17.51,3363696.0,6.27281,57137519.0,43.077,2.811,162815.184,90087.396
002803,吉宏股份,-8.06,17.68,18.67,18.84,17.4,19.23,7605322.0,9.74602,139236939.0,25.623,3.827,348649.6,137966.132824
002802,洪汇新材,-6.349,23.01,23.91,24.0,23.01,24.57,1278100.0,3.26549,30230170.0,34.343,4.195,249313.35,90060.122958
002801,微光股份,1.062,25.7,25.2,26.95,24.7,25.43,1953294.0,6.63483,50823266.0,28.242,3.496,302643.2,75660.8
002800,天顺股份,-4.393,19.15,19.89,20.51,19.1,20.03,2587221.0,7.38343,51512042.0,34.818,3.273,143012.2,67103.3235
002799,环球印务,-6.316,13.35,14.09,14.12,13.26,14.25,1921550.0,2.49958,26546361.0,89.0,3.7439999999999998,200250.0,102628.125
002798,帝欧家居,-4.12,18.15,18.7,18.84,18.08,18.93,3710753.0,2.35826,68783156.0,28.81,2.259,699546.87594,285592.495155
002797,第一创业,-10.023,7.81,8.12,8.43,7.81,8.68,274292593.0,14.29762,2221441111.0,65.083,3.093,2735374.4,1498308.679934
002796,世嘉科技,-3.572,45.89,47.09,48.45,45.81,47.59,3200586.0,8.76252,151515540.0,95.604,3.617,514962.688695,167617.166951
002795,永和智控,-5.009,16.5,17.05,17.53,16.5,17.37,6587700.0,10.33365,111728915.0,40.244,5.093,330000.0,105187.5
002793,东音股份,-5.542,11.59,12.01,12.17,11.59,12.27,3782828.0,5.8728,45038746.0,20.696,2.741,231800.0,74654.3193
002792,通宇通讯,-1.734,34.0,33.98,34.98,33.15,34.6,5799726.0,8.20163,199070599.0,69.388,3.914,765771.12,240428.6098
002791,坚朗五金,-6.133,12.55,13.17,13.21,12.53,13.37,2331346.0,2.90023,30278217.0,21.271,1.494,403532.7,100883.175
002790,瑞尔特,-6.368,11.91,12.5,12.5,11.59,12.72,5141393.0,8.03343,62746862.0,11.91,2.05,304896.0,76224.0
002789,建艺集团,-7.028,17.99,18.95,19.16,17.9,19.35,3596898.0,5.48203,66940060.0,15.92,2.012,248333.96,118037.015229
002788,鹭燕医药,-5.476,14.5,15.18,15.36,14.5,15.34,5867153.0,3.13819,87776321.0,14.216,1.834,278767.14,271091.3214
002787,华源控股,-7.416,7.74,8.13,8.3,7.74,8.36,7238762.0,4.6630400000000005,58434893.0,23.455,1.775,242524.10349,120153.366792
002786,银宝山新,-5.376,9.68,9.9,10.21,9.6,10.23,10491048.0,2.76298,103540470.0,56.941,3.311,369040.32,367549.6
002785,万里石,-6.912,10.1,10.79,10.79,10.03,10.85,4317200.0,2.79022,44789810.0,-336.667,3.091,202000.0,156273.20849
002783,凯龙股份,-7.494,7.9,8.42,8.46,7.8,8.54,10006180.0,3.6441,82062967.0,14.364,1.811,263765.2,216922.63032
002782,可立克,-1.194,14.89,14.51,16.48,14.4,15.07,21247275.0,4.98762,324697054.0,110.46,7.7,634314.0,634314.0
002781,奇信股份,-6.369,16.76,17.67,17.67,16.65,17.9,3494001.0,1.67833,60112337.0,25.394,1.967,377100.0,348915.792372
002780,三夫户外,-1.923,17.85,17.8,18.2,17.5,18.2,2592476.0,3.21753,46053924.0,-137.308,3.1390000000000002,200158.95795,143823.585045
002779,中坚科技,-7.446,17.9,19.0,19.0,17.9,19.34,1540900.0,1.30106,28419370.0,99.444,3.709,236280.0,211997.79975
002778,高科石化,-7.887,19.62,20.06,20.98,19.58,21.3,2181300.0,3.84391,44218938.0,57.706,2.7640000000000002,174832.839,111337.54533
002777,久远银海,-4.227,35.12,37.0,37.89,33.4,36.67,4076680.0,2.7895700000000003,146865740.0,61.614,6.311,605962.559104,513243.68
002776,柏堡龙,-2.801,24.29,24.97,24.98,23.63,24.99,6925842.0,3.36691,167739634.0,44.981,3.904,876109.461416,499652.730311
002775,文科园林,-4.828,6.9,7.14,7.18,6.9,7.25,9499979.0,2.3327400000000003,67079594.0,7.007,1.435,353900.47836,280998.87612
002774,快意电梯,-6.461,9.99,10.5,10.52,9.9,10.68,10755281.0,12.85235,110350739.0,41.817,3.375,340795.863,83599.7166
002773,康弘药业,-2.264,42.3,43.0,43.49,42.01,43.28,2758670.0,0.57889,118308566.0,44.063,7.269,2849060.1564,2015784.95661
002772,众兴菌业,-5.436,7.48,7.77,7.84,7.45,7.91,8824452.0,3.46972,67855189.0,19.179,1.105,279253.291944,190237.180188
002771,真视通,-10.021,17.06,17.59,18.13,17.06,18.96,12595941.0,13.76443,218435007.0,39.674,4.187,275594.4052,156117.39068
002770,科迪乳业,-8.312,3.64,3.85,3.91,3.57,3.97,45712801.0,7.83944,172169817.0,30.333,2.275,398531.878108,212253.049008
002769,普路通,-8.327,11.23,12.0,12.1,11.09,12.25,14474732.0,6.23993,169587138.0,62.389,3.1390000000000002,419236.174642,260501.614863
002768,国恩股份,-7.863,24.14,25.7,26.47,23.58,26.2,4473102.0,3.07526,112834315.0,28.4,3.433,654797.5,351126.9216
002767,先锋电子,-6.909,15.09,15.98,15.98,15.04,16.21,2879550.0,2.32904,44664720.0,48.677,3.202,226350.0,186567.85575
002766,索菱股份,-3.377,6.58,6.59,7.15,6.44,6.81,34997166.0,14.04709,239079997.0,18.8,1.462,277514.141212,163935.293214
002765,蓝黛传动,10.05,8.87,8.87,8.87,8.42,8.06,18498109.0,7.25718,163267079.0,29.567,2.975,373649.9918,226090.75625
002763,汇洁股份,-5.55,8.85,9.31,9.31,8.85,9.37,4618508.0,2.54161,42089779.0,15.526,1.888,344088.0,160818.7131
002762,金发拉比,-9.934,6.8,7.23,7.35,6.8,7.55,16343105.0,8.59848,116027439.0,15.111,2.432,240737.0,129247.4334
002761,多喜爱,-9.571,16.44,17.7,17.7,16.36,18.18,12565641.0,6.19145,214740090.0,86.526,4.819,335376.0,333652.127904
002760,凤形股份,-6.268,16.3,17.26,17.43,16.18,17.39,2931228.0,4.04316,49677602.0,-16.804,2.866,143440.0,118172.54522
002759,天际股份,-2.809,8.65,8.72,8.84,8.6,8.9,7820822.0,4.15773,68102163.0,173.0,1.159,391135.685295,162709.41332
